,Unnamed: 0,sector,name,x,y,loc
249,249,"Sector 13, Gurugram, Haryana 122022, India",Patthar Market,28.48077700000001,77.04362499999998,"[28.48077700000001,77.04362499999998]"
251,251,"Sector 13, Gurugram, Haryana 122022, India",Patthar Market,28.480999999999998,77.04379999999998,"[28.480999999999998,77.04379999999998]"
255,255,"Sector 13, Gurugram, Haryana 122022, India",Apollo Bus Stop,28.478669300000004,77.0467865,"[28.478669300000004,77.0467865]"
256,256,"Sector 13, Gurugram, Haryana 122022, India",Payal Cinema,28.479135999999997,77.04691500000001,"[28.479135999999997,77.04691500000001]"
257,257,"Sector 13, Gurugram, Haryana 122022, India",Lt. Atul Kataria Chowk (B),28.480132,77.047822,"[28.480132,77.047822]"
258,258,"Sector 13, Gurugram, Haryana 122022, India",Lt. Atul Kataria Chowk (B),28.480068,77.0480566,"[28.480068,77.0480566]"
260,260,"Sector 14, Gurugram, Haryana 122022, India",ITI Staff Colony,28.470083000000002,77.046747,"[28.470083000000002,77.046747]"
261,261,"Sector 14, Gurugram, Haryana 122022, India",ITI Staff Colony,28.469609000000002,77.04628199999998,"[28.469609000000002,77.04628199999998]"
262,262,"Sector 14, Gurugram, Haryana 122022, India",Government Girls Collage / Kalyani Hospital,28.468093,77.043525,"[28.468093,77.043525]"
265,265,"Sector 14, Gurugram, Haryana 122022, India",Subash Chandra Park,28.472272999999998,77.052094,"[28.472272999999998,77.052094]"
267,267,"Sector 14, Gurugram, Haryana 122022, India",Government Girls Collage / Kalyani Hospital,28.466964,77.04189000000001,"[28.466964,77.04189000000001]"
269,269,"Sector 14, Gurugram, Haryana 122022, India",Maharana Pratap Chowk,28.472114899999998,77.05261019999998,"[28.472114899999998,77.05261019999998]"
273,273,"Sector 14, Gurugram, Haryana 122022, India",Parel Nagar State Bank,28.4657,77.03961799999998,"[28.4657,77.03961799999998]"
276,276,"Sector 14, Gurugram, Haryana 122022, India",HUDA Bus Stop,28.474387800000002,77.05453279999998,"[28.474387800000002,77.05453279999998]"
278,278,"Sector 14, Gurugram, Haryana 122022, India",Ghoda Chowk (drop),28.4737778,77.05509909999998,"[28.4737778,77.05509909999998]"
280,280,"Sector 15, Gurugram, Haryana 122022, India",Park Centra (opposite Star Mall Service Lane ),28.4614418,77.0505738,"[28.4614418,77.0505738]"
281,281,"Sector 15, Gurugram, Haryana 122022, India",Park Centra (near Star Mall),28.4615243,77.0513436,"[28.4615243,77.0513436]"
282,282,"Sector 15, Gurugram, Haryana 122022, India",Park Centra (near Star Mall),28.461146999999997,77.05168689999998,"[28.461146999999997,77.05168689999998]"
286,286,"Sector 15, Gurugram, Haryana 122022, India",Hotel Farm Bus Stop,28.4654185,77.03886870000001,"[28.4654185,77.03886870000001]"
293,293,"Sector 15, Gurugram, Haryana 122022, India",Mahaveer Chowk,28.464271999999998,77.034725,"[28.464271999999998,77.034725]"
295,295,"Sector 15, Gurugram, Haryana 122022, India",Mahaveer Chowk,28.464934000000003,77.034643,"[28.464934000000003,77.034643]"
296,296,"Sector 15, Gurugram, Haryana 122022, India",Mahaver Chowk / Gaushala Road,28.4636417,77.03430759999998,"[28.4636417,77.03430759999998]"
298,298,"Sector 15, Gurugram, Haryana 122022, India",Jharsa Chowk - Tantia Travels,28.451313,77.042451,"[28.451313,77.042451]"
302,302,"Sector 16, Gurugram, Haryana 122007, India",Cross Roads Bus Stop,28.4695401,77.05716129999998,"[28.4695401,77.05716129999998]"
303,303,"Sector 16, Gurugram, Haryana 122007, India",Rao Tula Ram Chowk,28.470337,77.057135,"[28.470337,77.057135]"
304,304,"Sector 16, Gurugram, Haryana 122007, India",Gurgaon,28.4688192,77.05759429999998,"[28.4688192,77.05759429999998]"
306,306,"Sector 16, Gurugram, Haryana 122007, India",Management Development Institution,28.472165999999998,77.05630599999998,"[28.472165999999998,77.05630599999998]"
308,308,"Sector 16, Gurugram, Haryana 122007, India",Management Development Institution,28.472990000000003,77.055947,"[28.472990000000003,77.055947]"
310,310,"Sector 16, Gurugram, Haryana 122007, India",Ghoda Chowk,28.4737778,77.0553513,"[28.4737778,77.0553513]"
311,311,"Sector 16, Gurugram, Haryana 122007, India",Hotel Crown Plaza,28.467471999999997,77.059221,"[28.467471999999997,77.059221]"
313,313,"Sector 16, Gurugram, Haryana 122007, India",Gurgaon Bus Stand,28.473927000000003,77.05576020000001,"[28.473927000000003,77.05576020000001]"
314,314,"Sector 16, Gurugram, Haryana 122007, India",Hotel Crown Plaza,28.46754400000001,77.05948599999998,"[28.46754400000001,77.05948599999998]"
315,315,"Sector 16, Gurugram, Haryana 122007, India",Crown Bus Stop,28.467286100000003,77.05985969999998,"[28.467286100000003,77.05985969999998]"
320,320,"Sector 17, Gurugram, Haryana 122022, India",Mother Dairy Sector 17 A,28.4791169,77.06088470000002,"[28.4791169,77.06088470000002]"
321,321,"Sector 17, Gurugram, Haryana 122022, India",Sukhrali Sec-17C,28.47513500000001,77.05921699999998,"[28.47513500000001,77.05921699999998]"
322,322,"Sector 17, Gurugram, Haryana 122022, India",City Bank Atm Sector 17,28.476497700000003,77.06299589999998,"[28.476497700000003,77.06299589999998]"
323,323,"Sector 17, Gurugram, Haryana 122022, India",Sukhrali,28.4764,77.063007,"[28.4764,77.063007]"
324,324,"Sector 17, Gurugram, Haryana 122022, India",Sukhrali,28.476568,77.06318999999998,"[28.476568,77.06318999999998]"
329,329,"Sector 17, Gurugram, Haryana 122022, India",Sector 17B/18,28.482171,77.06594299999998,"[28.482171,77.06594299999998]"
330,330,"Sector 17, Gurugram, Haryana 122022, India",Lic,28.4824728,77.06578540000001,"[28.4824728,77.06578540000001]"
331,331,"Sector 17, Gurugram, Haryana 122022, India",Lic,28.48262639999999,77.065691,"[28.48262639999999,77.065691]"
333,333,"Sector 17, Gurugram, Haryana 122022, India",Iffco Chowk (drop),28.4765512,77.0669028,"[28.4765512,77.0669028]"
335,335,"Sector 17, Gurugram, Haryana 122022, India",Sector 17B/18,28.4868,77.0595,"[28.4868,77.0595]"
336,336,"Sector 17, Gurugram, Haryana 122022, India",Iffco Chowk Bus Stop,28.477462199999998,77.06849100000001,"[28.477462199999998,77.06849100000001]"
337,337,"Sector 17, Gurugram, Haryana 122022, India",State Bank Of India,28.484796399999997,77.0663328,"[28.484796399999997,77.0663328]"
338,338,"Sector 17, Gurugram, Haryana 122022, India",State Bank Of India,28.48487129999999,77.0663725,"[28.48487129999999,77.0663725]"
339,339,"Sector 17, Gurugram, Haryana 122022, India",Iffco Chowk,28.4773655,77.06873320000001,"[28.4773655,77.06873320000001]"
340,340,"Sector 18, Gurugram, Haryana 122022, India",Honda,28.48936369999999,77.0663397,"[28.48936369999999,77.0663397]"
341,341,"Sector 18, Gurugram, Haryana 122022, India",Maruti Udyog Gate 1,28.497573,77.063385,"[28.497573,77.063385]"
342,342,"Sector 18, Gurugram, Haryana 122022, India",Honda,28.489073200000004,77.0662459,"[28.489073200000004,77.0662459]"
343,343,"Sector 18, Gurugram, Haryana 122022, India",Maruti Suzuki,28.4974625,77.06326379999999,"[28.4974625,77.06326379999999]"
344,344,"Sector 18, Gurugram, Haryana 122022, India",Maruti Suzuki,28.497340700000002,77.0629913,"[28.497340700000002,77.0629913]"
345,345,"Sector 18, Gurugram, Haryana 122022, India",Maruti Udyog Gate 1,28.497338,77.062885,"[28.497338,77.062885]"
346,346,"Sector 18, Gurugram, Haryana 122022, India",Guegaon One Apartment,28.500010999999997,77.065497,"[28.500010999999997,77.065497]"
347,347,"Sector 18, Gurugram, Haryana 122022, India",91 Springboard,28.490637300000003,77.0632176,"[28.490637300000003,77.0632176]"
348,348,"Sector 18, Gurugram, Haryana 122022, India",91 Springboard,28.490609399999997,77.06318320000001,"[28.490609399999997,77.06318320000001]"
349,349,"Sector 18, Gurugram, Haryana 122022, India",Guegaon One Apartment,28.500938,77.0659,"[28.500938,77.0659]"
350,350,"Sector 18, Gurugram, Haryana 122022, India",Hyatt Palace,28.501240399999997,77.066351,"[28.501240399999997,77.066351]"
351,351,"Sector 18, Gurugram, Haryana 122022, India",Maruti Udyog Gate 2,28.494873,77.060975,"[28.494873,77.060975]"
352,352,"Sector 18, Gurugram, Haryana 122022, India",Hyatt Palace,28.501902100000002,77.0671085,"[28.501902100000002,77.0671085]"
353,353,"Sector 18, Gurugram, Haryana 122022, India",Maruti Udyog Gate 2,28.494519,77.06039399999999,"[28.494519,77.06039399999999]"
354,354,"Sector 18, Gurugram, Haryana 122022, India",Naggaro Software,28.5022528,77.0709292,"[28.5022528,77.0709292]"
355,355,"Sector 18, Gurugram, Haryana 122022, India",Udyog Vihar Phase 4,28.502354999999998,77.070965,"[28.502354999999998,77.070965]"
356,356,"Sector 18, Gurugram, Haryana 122022, India",Sarhol,28.493361,77.059365,"[28.493361,77.059365]"
357,357,"Sector 18, Gurugram, Haryana 122022, India",Palam Vihar Chowk,28.50348,77.06829599999998,"[28.50348,77.06829599999998]"
358,358,"Sector 18, Gurugram, Haryana 122022, India",Sarhol,28.492520000000003,77.058861,"[28.492520000000003,77.058861]"
359,359,"Sector 18, Gurugram, Haryana 122022, India",Aircel,28.49235999999999,77.0587704,"[28.49235999999999,77.0587704]"
360,360,"Sector 19, Gurugram, Haryana 122022, India",Asf Center Snapdeal,28.5007915,77.07865140000001,"[28.5007915,77.07865140000001]"
361,361,"Sector 19, Gurugram, Haryana 122022, India",Asf Center Snapdeal,28.50070759999999,77.07785799999998,"[28.50070759999999,77.07785799999998]"
362,362,"Sector 19, Gurugram, Haryana 122022, India",Spicejet,28.4992793,77.0813435,"[28.4992793,77.0813435]"
363,363,"Sector 19, Gurugram, Haryana 122022, India",Spicejet,28.4992354,77.0813093,"[28.4992354,77.0813093]"
364,364,"Sector 19, Gurugram, Haryana 122022, India",GSD Udyog Vihar,28.500767,77.07746200000003,"[28.500767,77.07746200000003]"
365,365,"Sector 19, Gurugram, Haryana 122022, India",Udyog Vihar Phase 4A,28.498761,77.08205699999998,"[28.498761,77.08205699999998]"
366,366,"Sector 19, Gurugram, Haryana 122022, India",Udyog Vihar,28.50625,77.08408399999998,"[28.50625,77.08408399999998]"
367,367,"Sector 19, Gurugram, Haryana 122022, India",Incedo/intellect T Point,28.4984398,77.08238979999999,"[28.4984398,77.08238979999999]"
368,368,"Sector 19, Gurugram, Haryana 122022, India",Udyog Vihar Phase-5,28.506851,77.083175,"[28.506851,77.083175]"
369,369,"Sector 19, Gurugram, Haryana 122022, India",Udyog Vihar,28.50645,77.084094,"[28.50645,77.084094]"
370,370,"Sector 19, Gurugram, Haryana 122022, India",Etv Chowk,28.504753499999996,77.0860943,"[28.504753499999996,77.0860943]"
371,371,"Sector 19, Gurugram, Haryana 122022, India",Etv Chowk,28.504795899999998,77.08619089999998,"[28.504795899999998,77.08619089999998]"
372,372,"Sector 19, Gurugram, Haryana 122022, India",Udyog Vihar Phase 2/3,28.503921000000002,77.087233,"[28.503921000000002,77.087233]"
373,373,"Sector 19, Gurugram, Haryana 122022, India",Ram Chowk Dundahera,28.509664,77.07941699999998,"[28.509664,77.07941699999998]"
374,374,"Sector 19, Gurugram, Haryana 122022, India",Ram Chowk,28.5104168,77.07845739999998,"[28.5104168,77.07845739999998]"
375,375,"Sector 19, Gurugram, Haryana 122022, India",Shyam Chowk,28.496634000000004,77.086807,"[28.496634000000004,77.086807]"
376,376,"Sector 19, Gurugram, Haryana 122022, India",Shankar Chowk,28.498650800000004,77.08881240000002,"[28.498650800000004,77.08881240000002]"
377,377,"Sector 19, Gurugram, Haryana 122022, India",Shankar Chowk Flyover,28.495898800000003,77.0862472,"[28.495898800000003,77.0862472]"
378,378,"Sector 19, Gurugram, Haryana 122022, India",Cyber City Flyover Start,28.4955899,77.08592890000001,"[28.4955899,77.08592890000001]"
379,379,"Sector 19, Gurugram, Haryana 122022, India",Shankar Chowk (A),28.500476000000003,77.09017800000001,"[28.500476000000003,77.09017800000001]"
386,386,"Sector 20, Gurugram, Haryana 122022, India",Gurgaon Toll,28.5120201,77.0923895,"[28.5120201,77.0923895]"
388,388,"Sector 20, Gurugram, Haryana 122022, India",Toll Plaza,28.511002,77.094062,"[28.511002,77.094062]"
390,390,"Sector 20, Gurugram, Haryana 122022, India",M C D Toll Opphotel Leela Main National Highway 8,28.50546599999999,77.09481,"[28.50546599999999,77.09481]"
391,391,"Sector 20, Gurugram, Haryana 122022, India",Ambience Mall,28.505359999999996,77.09504,"[28.505359999999996,77.09504]"
392,392,"Sector 20, Gurugram, Haryana 122022, India",Gurgaon Toll (near Udyog Vihar),28.514553999999997,77.09374100000001,"[28.514553999999997,77.09374100000001]"
393,393,"Sector 20, Gurugram, Haryana 122022, India",Shankar Chowk (pickup ),28.5019784,77.091809,"[28.5019784,77.091809]"
394,394,"Sector 20, Gurugram, Haryana 122022, India",Shankar Chowk,28.501140999999997,77.09081280000001,"[28.501140999999997,77.09081280000001]"
395,395,"Sector 20, Gurugram, Haryana 122022, India",Shankar Chowk (drop),28.501136900000002,77.09174519999998,"[28.501136900000002,77.09174519999998]"
397,397,"Sector 20, Gurugram, Haryana 122022, India",Shankar Chowk (drop),28.5008153,77.0920936,"[28.5008153,77.0920936]"
398,398,"Sector 20, Gurugram, Haryana 122022, India",Bhuteswar Chowk / Shivajinagar,28.516871999999996,77.079369,"[28.516871999999996,77.079369]"
399,399,"Sector 20, Gurugram, Haryana 122022, India",Moulsari Avenue Metro Station,28.501002000000003,77.09395400000001,"[28.501002000000003,77.09395400000001]"
400,400,"Sector 21, Gurugram, India",Hanuman Mandir Chowk,28.5118093,77.07468,"[28.5118093,77.07468]"
401,401,"Sector 21, Gurugram, India",Hanuman Mandir Dundahera,28.511017,77.074118,"[28.511017,77.074118]"
402,402,"Sector 21, Gurugram, India",Infotech Centre Main Gate,28.5110207,77.0741961,"[28.5110207,77.0741961]"
403,403,"Sector 21, Gurugram, India",Hanuman Chowk Bikaner Sweets (dhundahera),28.511673100000003,77.0750777,"[28.511673100000003,77.0750777]"
404,404,"Sector 21, Gurugram, India",Infotech Centre Main Gate,28.510943,77.0743047,"[28.510943,77.0743047]"
405,405,"Sector 21, Gurugram, India",Hanuman Mandir Dundahera,28.5107468,77.07423879999999,"[28.5107468,77.07423879999999]"
406,406,"Sector 21, Gurugram, India",Candor Techspace Gate No 2,28.5100933,77.07381579999998,"[28.5100933,77.07381579999998]"
407,407,"Sector 21, Gurugram, India",Candor Techspace,28.5098588,77.0731017,"[28.5098588,77.0731017]"
408,408,"Sector 21, Gurugram, India",Infospace,28.5095189,77.07320539999998,"[28.5095189,77.07320539999998]"
409,409,"Sector 21, Gurugram, India",Infospace,28.5094657,77.07338,"[28.5094657,77.07338]"
410,410,"Sector 21, Gurugram, India",Candor IT Sez Sector-22,28.508909000000003,77.072805,"[28.508909000000003,77.072805]"
411,411,"Sector 21, Gurugram, India",Idpl/ibs,28.508806,77.0727766,"[28.508806,77.0727766]"
412,412,"Sector 21, Gurugram, India",Candor IT Sez Sector-22,28.508709000000003,77.072964,"[28.508709000000003,77.072964]"
414,414,"Sector 21, Gurugram, India",Krishna Chowk,28.5069874,77.0714078,"[28.5069874,77.0714078]"
415,415,"Sector 21, Gurugram, India",Krishna Chowk,28.506839799999998,77.0714569,"[28.506839799999998,77.0714569]"
416,416,"Sector 21, Gurugram, India",Shree Krishna Chowk,28.506638,77.070944,"[28.506638,77.070944]"
417,417,"Sector 21, Gurugram, India",Shree Krishna Chowk,28.50642199999999,77.071167,"[28.50642199999999,77.071167]"
420,420,"Sector 22, Gurugram, Haryana 122015, India",Major Sushil Aima Marg / HSVP Market Sector 22,28.502788,77.063464,"[28.502788,77.063464]"
421,421,"Sector 22, Gurugram, Haryana 122015, India",Sector-22 Market,28.5028729,77.06280290000001,"[28.5028729,77.06280290000001]"
422,422,"Sector 22, Gurugram, Haryana 122015, India",Major Sushil Aima Marg / HSVP Market Sector 22,28.502572999999998,77.06282900000001,"[28.502572999999998,77.06282900000001]"
423,423,"Sector 22, Gurugram, Haryana 122015, India",Mother Dairy Sector 22 Market,28.502624100000006,77.06235559999998,"[28.502624100000006,77.06235559999998]"
425,425,"Sector 22, Gurugram, Haryana 122015, India",Palam Vihar Chowk,28.504580999999998,77.069552,"[28.504580999999998,77.069552]"
433,433,"Sector 22, Gurugram, Haryana 122015, India",Major Sushil Aima Marg / Tau Devi Lal Park,28.50253,77.058098,"[28.50253,77.058098]"
435,435,"Sector 22, Gurugram, Haryana 122015, India",Major Sushil Aima Marg / Tau Devi Lal Park,28.503333,77.056828,"[28.503333,77.056828]"
460,460,"Sector 24, Gurugram, Haryana, India",Moulsari Avenue,28.496269,77.10190899999998,"[28.496269,77.10190899999998]"
461,461,"Sector 24, Gurugram, Haryana, India",Moulsari Avenue,28.496638,77.101535,"[28.496638,77.101535]"
462,462,"Sector 24, Gurugram, Haryana, India",W/V Block DLF Phase-3,28.498563,77.09820500000001,"[28.498563,77.09820500000001]"
463,463,"Sector 24, Gurugram, Haryana, India",Dlf Building 6,28.497111600000004,77.0949832,"[28.497111600000004,77.0949832]"
464,464,"Sector 24, Gurugram, Haryana, India",City Club DLF Phase-3,28.493225,77.10549300000002,"[28.493225,77.10549300000002]"
465,465,"Sector 24, Gurugram, Haryana, India",Dlf Building 14,28.4967945,77.093689,"[28.4967945,77.093689]"
466,466,"Sector 24, Gurugram, Haryana, India",City Club DLF Phase-3,28.493183000000002,77.105988,"[28.493183000000002,77.105988]"
467,467,"Sector 24, Gurugram, Haryana, India",Dlf Building No. 9a/9b,28.495190700000002,77.09284179999999,"[28.495190700000002,77.09284179999999]"
468,468,"Sector 24, Gurugram, Haryana, India",Dlf Building No. 9a/9b (drop),28.4952517,77.09252359999998,"[28.4952517,77.09252359999998]"
469,469,"Sector 24, Gurugram, Haryana, India",Ericsson Wework Building,28.496570600000002,77.0919189,"[28.496570600000002,77.0919189]"
470,470,"Sector 24, Gurugram, Haryana, India",Ericsson Wework Building,28.4968243,77.09156039999998,"[28.4968243,77.09156039999998]"
471,471,"Sector 24, Gurugram, Haryana, India",Ericsson Wework Building,28.4967091,77.0911101,"[28.4967091,77.0911101]"
472,472,"Sector 24, Gurugram, Haryana, India",Rbs Building,28.4919567,77.09096190000001,"[28.4919567,77.09096190000001]"
473,473,"Sector 24, Gurugram, Haryana, India",Building No 3 Cyberhub,28.496331899999998,77.09055079999999,"[28.496331899999998,77.09055079999999]"
475,475,"Sector 24, Gurugram, Haryana, India",Rbs Building (drop),28.491805300000003,77.09074389999998,"[28.491805300000003,77.09074389999998]"
476,476,"Sector 24, Gurugram, Haryana, India",Dlf Phase-ii Rapid Metro,28.4877315,77.09309470000001,"[28.4877315,77.09309470000001]"
477,477,"Sector 24, Gurugram, Haryana, India",Building No 8 Cyberhub,28.4940413,77.0894612,"[28.4940413,77.0894612]"
478,478,"Sector 24, Gurugram, Haryana, India",Cyber City (near Indusind Rapid Metro Station),28.4977207,77.090126,"[28.4977207,77.090126]"
479,479,"Sector 24, Gurugram, Haryana, India",Nathupur Sr. Sec. School,28.489106,77.107732,"[28.489106,77.107732]"
480,480,"Sector 25, Gurugram, Haryana 122022, India",Atlas Chowk (service Lane )),28.490699699999997,77.0818886,"[28.490699699999997,77.0818886]"
481,481,"Sector 25, Gurugram, Haryana 122022, India",Sector 18 Bus Stop,28.489287599999997,77.0790482,"[28.489287599999997,77.0790482]"
482,482,"Sector 25, Gurugram, Haryana 122022, India",Vipul Agora Mall,28.480282,77.0840528,"[28.480282,77.0840528]"
483,483,"Sector 25, Gurugram, Haryana 122022, India",Genpact Sector-18 (footover Bridge),28.485982899999996,77.07740849999998,"[28.485982899999996,77.07740849999998]"
484,484,"Sector 25, Gurugram, Haryana 122022, India",Atlas Chowk,28.49114000000001,77.081548,"[28.49114000000001,77.081548]"
485,485,"Sector 25, Gurugram, Haryana 122022, India",Sahara Mall,28.480649,77.086462,"[28.480649,77.086462]"
486,486,"Sector 25, Gurugram, Haryana 122022, India",Genpact Sector-18 (service Lane ),28.485923,77.0773275,"[28.485923,77.0773275]"
487,487,"Sector 25, Gurugram, Haryana 122022, India",Vipul Agora Mall,28.480078600000002,77.08402170000001,"[28.480078600000002,77.08402170000001]"
488,488,"Sector 25, Gurugram, Haryana 122022, India",Genpact NH 8 / Fob,28.486244,77.07707599999998,"[28.486244,77.07707599999998]"
489,489,"Sector 25, Gurugram, Haryana 122022, India",Sahara Mall,28.480406,77.086668,"[28.480406,77.086668]"
490,490,"Sector 25, Gurugram, Haryana 122022, India",Genpact Sector 18 (footover Bridge),28.486146999999995,77.07684609999998,"[28.486146999999995,77.07684609999998]"
491,491,"Sector 25, Gurugram, Haryana 122022, India",Vodafone Belvedere Tower,28.4910761,77.08834870000001,"[28.4910761,77.08834870000001]"
492,492,"Sector 25, Gurugram, Haryana 122022, India",M.G. Road Metro Station,28.47955,77.08060499999998,"[28.47955,77.08060499999998]"
493,493,"Sector 25, Gurugram, Haryana 122022, India",Vodafone Belvedere Metro Station,28.491488300000004,77.08826090000001,"[28.491488300000004,77.08826090000001]"
